Year,Appendix,Taxon,Class,Order,Family,Genus,Exporter,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,394,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,394,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,394,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,395,specimens,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,395,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,395,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,396,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,SG,396,skins,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,396,leather products (small),,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,NL,397,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZW,397,skin pieces,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,398,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,398,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CN,398.939,caviar,kg,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,SG,400,skin pieces,Number of specimens,T,D
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DK,400,caviar,g,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DK,400,caviar,g,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,KR,400,eggs,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,KE,400,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,KE,400,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,400,trophies,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,400,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,400,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,400,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,400,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,400,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ML,400,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,NE,400,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,SV,400,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,BJ,400,live,,T,R
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,BJ,400,live,,T,R
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,VE,400,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,JO,400,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,SI,400,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,400,live,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,400,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,400,raw corals,kg,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,400,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CD,400,live,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,LK,400,fins,kg,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,LK,400,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,SI,400,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,402,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,402,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,402,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,402,skins,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,402.218,caviar,kg,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,402.8,caviar,kg,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,403,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,403,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,404,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,405,skins,Number of specimens,T,D
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,JP,405,leather products (small),Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,405,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,JP,406,skins,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,MY,406,skins,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,TH,407,leather products (small),,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,407,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,408,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,408,specimens,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,409,leather products (small),Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,JP,409,skins,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,409.15,caviar,kg,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,410,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,KE,410,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,KE,410,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,JO,410,live,,T,
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,TH,410,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,410,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,410,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,410,leather products (small),,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,410,raw corals,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,411,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,NL,411.565,meat,kg,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,412.22657,cosmetics,g,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CN,412.675,caviar,kg,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,413,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,413,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,HK,413,live,Number of specimens,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,414,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,416,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,NL,416,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,417,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,417,leather products (small),,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,417,leather products (small),,T,R
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,GB,417.716,caviar,kg,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,419,raw corals,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,419.502,meat,kg,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,420,leather products (small),Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,420,specimens,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,KE,420,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,420,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CO,420,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,420,skins,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,SG,420,skins,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,420,derivatives,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,420.946,hair products,g,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,PT,421,leather products (small),,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,421,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,KR,422,eggs,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,422,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,422,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,AR,424.45,fibres,kg,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,427,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,PG,427.18,specimens,kg,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,HK,428,leather products (small),Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,428,leather products (small),,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,428,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,428,skins,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,HK,428,live,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,AE,428,leather products (small),Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,GY,429,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,429,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,429,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,HK,429,live,Number of specimens,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,429.851,cosmetics,g,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,430,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,KE,430,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,NI,430,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,430,leather products (small),,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,430,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,KR,432,eggs,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,432,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,AT,433.668,cosmetics,g,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,GY,435,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,MY,435,skins,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,JP,436,leather products (small),Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,436.6666668,leather products (small),Number of specimens,T,R
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,437,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,SG,440,skins,Number of specimens,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,SG,440,sides,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,440,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,440,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,440,meat,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,440,derivatives,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,441,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,441,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,441.644,caviar,kg,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,442,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,442,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,442,live,Number of specimens,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,443,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,NL,444,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ES,444,skins,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,445,live,,T,F
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,445,live,,T,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,446,live,,T,C
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CA,408,teeth,Number of specimens,Z,W
2020,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,SD,420,live,,Unspecified,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,CA,465,skulls,Number of specimens,H,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,480,specimens,Number of specimens,M,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,460,live,,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,SI,460,live,Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,460,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,461,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,461,leather products (small),,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,462,live,,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,462,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,SG,464,leather products (small),Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,464,live,,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,AT,464.715,cosmetics,g,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,TR,465,leather products (small),,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,465,live,,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,465,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,466,skins,Number of specimens,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,466,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,466,live,,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,AT,467,leather products (small),,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,SG,468,live,Number of specimens,T,D
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ES,468,skins,,T,R
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,468,piano keys,Number of specimens,T,O
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,469,live,,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,469,leather products (small),Number of specimens,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,BE,469.8,caviar,kg,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,SG,470,live,Number of specimens,T,D
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,470,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,CU,470,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,HK,470,leather products (small),Number of specimens,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,470,raw corals,kg,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,472,live,,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,SG,473,leather products (small),Number of specimens,T,R
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,473,leather products (small),,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,CA,474,live,Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,474,live,,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,MY,475,caviar,g,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,475,live,,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,475,live,,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,475,live,Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,475,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,475,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,476,skin pieces,Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,477.5000001,leather products (small),Number of specimens,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,478,live,,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,478,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,479,live,,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,TH,480,live,Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ZA,480,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,480,live,Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,KE,480,live,Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,480,raw corals,Number of specimens,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,480,live,Number of specimens,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,481,live,,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,FR,481,leather products (small),Number of specimens,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,481,leather products (small),Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,482,live,,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,KR,483,extract,Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,484,live,,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,IT,484,leather products (small),,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,484,live,,T,W
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,LK,484,live,Number of specimens,T,C
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,485,live,,T,F
2020,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID,485,live,,T,W
2020,II,Goniopora stutchburyi,Anthozoa,Scleractinia,Poritidae,Goniopora,VN,485,skins,Number of specimens,T,C
2020,II,Goniopora stutchburyi,Anthozoa,Scleractinia,Poritidae,Goniopora,PH,485,live,,T,C
2020,II,Goniurosaurus hainanensis,Reptilia,Sauria,Eublepharidae,Goniurosaurus,ID,28,live,,T,W
2020,II,Goniurosaurus hainanensis,Reptilia,Sauria,Eublepharidae,Goniurosaurus,ID,28,live,,T,W
2020,II,Goniurosaurus hainanensis,Reptilia,Sauria,Eublepharidae,Goniurosaurus,ID,28,live,,T,W
2020,II,Goniurosaurus hainanensis,Reptilia,Sauria,Eublepharidae,Goniurosaurus,ID,28,live,,T,W
2020,II,Goniurosaurus hainanensis,Reptilia,Sauria,Eublepharidae,Goniurosaurus,ID,28,live,,T,W
2020,I,Gopherus flavomarginatus,Reptilia,Testudines,Testudinidae,Gopherus,ZA,1,trophies,,H,W
2020,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,DE,1,leather products (small),,T,C
2020,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,DE,1,leather products (small),,T,R
2020,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,DE,1,leather products (small),,T,C
2020,II,Goura cristata,Aves,Columbiformes,Columbidae,Goura,DE,9.255,caviar,kg,T,C
2020,II,Goura cristata,Aves,Columbiformes,Columbidae,Goura,AZ,9.28,caviar,kg,T,C
2020,II,Goura victoria,Aves,Columbiformes,Columbidae,Goura,CA,9.4,specimens,kg,M,C
2020,II,Goura victoria,Aves,Columbiformes,Columbidae,Goura,CN,9.29,caviar,kg,T,C
2020,II,Goura victoria,Aves,Columbiformes,Columbidae,Goura,DE,9.29,cosmetics,g,T,C
2020,II,Goura victoria,Aves,Columbiformes,Columbidae,Goura,FR,9.33333334,carvings,Number of specimens,T,R
2020,II,Goura victoria,Aves,Columbiformes,Columbidae,Goura,DE,9.33591,cosmetics,g,T,C
2020,II,Goura victoria,Aves,Columbiformes,Columbidae,Goura,FR,9.5,jewellery,Number of specimens,T,W
2020,II,Goura victoria,Aves,Columbiformes,Columbidae,Goura,FR,9.5,leather products (small),Number of specimens,T,W
2020,II,Goura victoria,Aves,Columbiformes,Columbidae,Goura,LV,9.45,caviar,kg,Unspecified,
2020,II,Grampus griseus,Mammalia,Cetacea,Delphinidae,Grampus,ID,20,live,,T,F
2020,II,Graydidascalus brachyurus,Aves,Psittaciformes,Psittacidae,Graydidascalus,ID,2541,live,,T,F
2020,II,Graydidascalus brachyurus,Aves,Psittaciformes,Psittacidae,Graydidascalus,ZA,2550,live,,T,C
2020,II,Grus antigone,Aves,Gruiformes,Gruidae,Grus,ID,70,live,,T,F
2020,II,Grus antigone,Aves,Gruiformes,Gruidae,Grus,ID,70,live,,T,F
2020,II,Grus antigone,Aves,Gruiformes,Gruidae,Grus,ID,70,live,,T,F
2020,II,Grus antigone,Aves,Gruiformes,Gruidae,Grus,ID,70,live,,T,F
2020,II,Grus antigone,Aves,Gruiformes,Gruidae,Grus,ID,70,live,,T,W
2020,II,Grus canadensis,Aves,Gruiformes,Gruidae,Grus,CA,70,specimens,g,M,C
2020,II,Grus canadensis,Aves,Gruiformes,Gruidae,Grus,SG,70,specimens,Number of specimens,S,C
2020,II,Grus grus,Aves,Gruiformes,Gruidae,Grus,KE,70,live,Number of specimens,T,C
2020,II,Grus grus,Aves,Gruiformes,Gruidae,Grus,KR,70,skins,Number of specimens,T,R
2020,II,Grus grus,Aves,Gruiformes,Gruidae,Grus,FR,70,leather products (small),Number of specimens,T,C
2020,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,FR,1,leather products (small),Number of specimens,T,R
2020,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,FR,1,leather products (small),Number of specimens,T,R
2020,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,FR,1,leather products (small),Number of specimens,T,C
2020,I,Grus leucogeranus,Aves,Gruiformes,Gruidae,Grus,FR,1,leather products (small),Number of specimens,T,R
2020,I,Grus leucogeranus,Aves,Gruiformes,Gruidae,Grus,FR,1,leather products (small),Number of specimens,T,C
